1-1-1,service.BenchmarkRequestSeats,2,pkg/service/service_test.go,1166,0.000966466,159265,2532
1-1-2,service.BenchmarkRequestSeats,2,pkg/service/service_test.go,1346,0.000948047,185874,2534
1-1-3,service.BenchmarkRequestSeats,2,pkg/service/service_test.go,1324,0.000976024,187361,2535
1-1-4,service.BenchmarkRequestSeats,2,pkg/service/service_test.go,1291,0.000953812,189357,2537
1-1-5,service.BenchmarkRequestSeats,2,pkg/service/service_test.go,1296,0.000955594,189525,2538
1-1-1,service.BenchmarkRequestSeats,1,pkg/service/service_test.go,1195,0.00098983,193356,2532
1-1-2,service.BenchmarkRequestSeats,1,pkg/service/service_test.go,1276,0.001005057,189313,2534
1-1-3,service.BenchmarkRequestSeats,1,pkg/service/service_test.go,1304,0.000947182,188287,2535
1-1-4,service.BenchmarkRequestSeats,1,pkg/service/service_test.go,1293,0.000939233,189196,2537
1-1-5,service.BenchmarkRequestSeats,1,pkg/service/service_test.go,1282,0.000937542,190163,2538
1-1-1,service.BenchmarkRequestFlightsQuery,2,pkg/service/service_test.go,202,0.006075977,590984,13714
1-1-2,service.BenchmarkRequestFlightsQuery,2,pkg/service/service_test.go,200,0.006023349,593534,13725
1-1-3,service.BenchmarkRequestFlightsQuery,2,pkg/service/service_test.go,189,0.00621776,597036,13739
1-1-4,service.BenchmarkRequestFlightsQuery,2,pkg/service/service_test.go,196,0.006088064,598461,13745
1-1-5,service.BenchmarkRequestFlightsQuery,2,pkg/service/service_test.go,194,0.006122857,604056,13766
1-1-1,service.BenchmarkRequestFlightsQuery,1,pkg/service/service_test.go,200,0.006054242,592673,13721
1-1-2,service.BenchmarkRequestFlightsQuery,1,pkg/service/service_test.go,199,0.005930835,591868,13718
1-1-3,service.BenchmarkRequestFlightsQuery,1,pkg/service/service_test.go,189,0.0061649,595505,13733
1-1-4,service.BenchmarkRequestFlightsQuery,1,pkg/service/service_test.go,200,0.00607445,600826,13753
1-1-5,service.BenchmarkRequestFlightsQuery,1,pkg/service/service_test.go,195,0.006128053,599459,13748
1-1-1,service.BenchmarkHandlerGetFlights,2,pkg/service/service_flights_test.go,999,0.001208025,495710,2663
1-1-2,service.BenchmarkHandlerGetFlights,2,pkg/service/service_flights_test.go,973,0.001202372,508022,2669
1-1-3,service.BenchmarkHandlerGetFlights,2,pkg/service/service_flights_test.go,949,0.001235471,520564,2677
1-1-4,service.BenchmarkHandlerGetFlights,2,pkg/service/service_flights_test.go,1023,0.001222723,487832,2669
1-1-5,service.BenchmarkHandlerGetFlights,2,pkg/service/service_flights_test.go,968,0.001250962,512984,2680
1-1-1,service.BenchmarkHandlerGetFlights,1,pkg/service/service_flights_test.go,970,0.001186435,506901,2660
1-1-2,service.BenchmarkHandlerGetFlights,1,pkg/service/service_flights_test.go,999,0.001184424,497913,2672
1-1-3,service.BenchmarkHandlerGetFlights,1,pkg/service/service_flights_test.go,978,0.001198061,505560,2668
1-1-4,service.BenchmarkHandlerGetFlights,1,pkg/service/service_flights_test.go,1009,0.00119641,493753,2671
1-1-5,service.BenchmarkHandlerGetFlights,1,pkg/service/service_flights_test.go,943,0.001230513,523655,2679
1-1-1,database.BenchmarkRawValues,1,pkg/database/database_test.go,1537,0.000777118,61322,2524
1-1-2,database.BenchmarkRawValues,1,pkg/database/database_test.go,1502,0.000772083,61616,2526
1-1-3,database.BenchmarkRawValues,1,pkg/database/database_test.go,1578,0.00076723,61928,2527
1-1-4,database.BenchmarkRawValues,1,pkg/database/database_test.go,1545,0.000769264,62311,2528
1-1-5,database.BenchmarkRawValues,1,pkg/database/database_test.go,1543,0.000762161,62611,2529
1-1-1,database.BenchmarkRawValues,2,pkg/database/database_test.go,1536,0.000770546,61313,2524
1-1-2,database.BenchmarkRawValues,2,pkg/database/database_test.go,1545,0.000777363,61653,2526
1-1-3,database.BenchmarkRawValues,2,pkg/database/database_test.go,1552,0.000770919,61988,2527
1-1-4,database.BenchmarkRawValues,2,pkg/database/database_test.go,1520,0.000771522,62272,2528
1-1-5,database.BenchmarkRawValues,2,pkg/database/database_test.go,1557,0.000770973,62615,2529
1-1-1,service.BenchmarkHandlerGetDestinations,1,pkg/service/service_flights_test.go,186,0.006517398,847551,13757
1-1-2,service.BenchmarkHandlerGetDestinations,1,pkg/service/service_flights_test.go,189,0.006511227,850110,13769
1-1-3,service.BenchmarkHandlerGetDestinations,1,pkg/service/service_flights_test.go,180,0.006599425,853555,13776
1-1-4,service.BenchmarkHandlerGetDestinations,1,pkg/service/service_flights_test.go,192,0.006407852,857448,13800
1-1-5,service.BenchmarkHandlerGetDestinations,1,pkg/service/service_flights_test.go,189,0.006366963,856999,13796
1-1-1,service.BenchmarkHandlerGetDestinations,2,pkg/service/service_flights_test.go,188,0.006263324,853464,13779
1-1-2,service.BenchmarkHandlerGetDestinations,2,pkg/service/service_flights_test.go,186,0.006377936,849314,13763
1-1-3,service.BenchmarkHandlerGetDestinations,2,pkg/service/service_flights_test.go,176,0.006588701,855259,13779
1-1-4,service.BenchmarkHandlerGetDestinations,2,pkg/service/service_flights_test.go,188,0.00635763,857026,13795
1-1-5,service.BenchmarkHandlerGetDestinations,2,pkg/service/service_flights_test.go,190,0.006306775,856525,13795
1-1-1,service.BenchmarkRequestCreateBooking,1,pkg/service/service_test.go,25338,0.000050974,7027,140
1-1-2,service.BenchmarkRequestCreateBooking,1,pkg/service/service_test.go,23065,0.00005045,7105,141
1-1-3,service.BenchmarkRequestCreateBooking,1,pkg/service/service_test.go,24469,0.000049918,7102,141
1-1-4,service.BenchmarkRequestCreateBooking,1,pkg/service/service_test.go,24458,0.000048654,7128,141
1-1-5,service.BenchmarkRequestCreateBooking,1,pkg/service/service_test.go,24412,0.000049217,7158,141
1-1-1,service.BenchmarkRequestCreateBooking,2,pkg/service/service_test.go,24619,0.000051823,7043,140
1-1-2,service.BenchmarkRequestCreateBooking,2,pkg/service/service_test.go,22118,0.00005141,7129,141
1-1-3,service.BenchmarkRequestCreateBooking,2,pkg/service/service_test.go,25076,0.000048458,7088,141
1-1-4,service.BenchmarkRequestCreateBooking,2,pkg/service/service_test.go,24314,0.000049232,7132,141
1-1-5,service.BenchmarkRequestCreateBooking,2,pkg/service/service_test.go,24567,0.000049918,7157,141
1-1-1,database.BenchmarkGet,1,pkg/database/database_test.go,231541,0.000005212,1051,20
1-1-2,database.BenchmarkGet,1,pkg/database/database_test.go,230299,0.000005492,1054,20
1-1-3,database.BenchmarkGet,1,pkg/database/database_test.go,243865,0.000005183,1056,20
1-1-4,database.BenchmarkGet,1,pkg/database/database_test.go,257355,0.000005185,1059,20
1-1-5,database.BenchmarkGet,1,pkg/database/database_test.go,240758,0.000005089,1061,20
1-1-1,database.BenchmarkGet,2,pkg/database/database_test.go,196261,0.000005593,1050,20
1-1-2,database.BenchmarkGet,2,pkg/database/database_test.go,220783,0.000005287,1053,20
1-1-3,database.BenchmarkGet,2,pkg/database/database_test.go,273577,0.000005191,1056,20
1-1-4,database.BenchmarkGet,2,pkg/database/database_test.go,226921,0.000005057,1058,20
1-1-5,database.BenchmarkGet,2,pkg/database/database_test.go,244390,0.000004957,1060,20
1-1-1,database.BenchmarkValues,1,pkg/database/database_test.go,241,0.00480467,495983,9533
1-1-2,database.BenchmarkValues,1,pkg/database/database_test.go,258,0.004802482,498156,9541
1-1-3,database.BenchmarkValues,1,pkg/database/database_test.go,255,0.004688662,500065,9549
1-1-4,database.BenchmarkValues,1,pkg/database/database_test.go,258,0.004729147,502158,9557
1-1-5,database.BenchmarkValues,1,pkg/database/database_test.go,256,0.004764082,504170,9565
1-1-1,database.BenchmarkValues,2,pkg/database/database_test.go,238,0.004784676,496177,9533
1-1-2,database.BenchmarkValues,2,pkg/database/database_test.go,259,0.004864107,498123,9541
1-1-3,database.BenchmarkValues,2,pkg/database/database_test.go,258,0.004723492,500106,9549
1-1-4,database.BenchmarkValues,2,pkg/database/database_test.go,250,0.004669186,502085,9556
1-1-5,database.BenchmarkValues,2,pkg/database/database_test.go,254,0.004737025,504236,9565
1-1-1,database.BenchmarkGetGenerics,2,pkg/database/database_test.go,253539,0.000005695,1058,21
1-1-2,database.BenchmarkGetGenerics,2,pkg/database/database_test.go,269184,0.000005425,1061,21
1-1-3,database.BenchmarkGetGenerics,2,pkg/database/database_test.go,227896,0.000005172,1063,21
1-1-4,database.BenchmarkGetGenerics,2,pkg/database/database_test.go,232929,0.00000533,1067,21
1-1-5,database.BenchmarkGetGenerics,2,pkg/database/database_test.go,220233,0.000005189,1069,21
1-1-1,database.BenchmarkGetGenerics,1,pkg/database/database_test.go,191941,0.000005842,1058,21
1-1-2,database.BenchmarkGetGenerics,1,pkg/database/database_test.go,201452,0.000005394,1060,21
1-1-3,database.BenchmarkGetGenerics,1,pkg/database/database_test.go,233737,0.000005315,1064,21
1-1-4,database.BenchmarkGetGenerics,1,pkg/database/database_test.go,238417,0.000005255,1066,21
1-1-5,database.BenchmarkGetGenerics,1,pkg/database/database_test.go,233444,0.000005077,1069,21
1-1-1,database.BenchmarkPut,2,pkg/database/database_test.go,68374,0.000016811,1540,35
1-1-2,database.BenchmarkPut,2,pkg/database/database_test.go,72578,0.000016771,1549,36
1-1-3,database.BenchmarkPut,2,pkg/database/database_test.go,75627,0.00001567,1556,36
1-1-4,database.BenchmarkPut,2,pkg/database/database_test.go,77828,0.000015917,1565,36
1-1-5,database.BenchmarkPut,2,pkg/database/database_test.go,75961,0.000015773,1575,36
1-1-1,database.BenchmarkPut,1,pkg/database/database_test.go,71827,0.000017073,1540,35
1-1-2,database.BenchmarkPut,1,pkg/database/database_test.go,68488,0.000016865,1549,36
1-1-3,database.BenchmarkPut,1,pkg/database/database_test.go,76869,0.00001628,1558,36
1-1-4,database.BenchmarkPut,1,pkg/database/database_test.go,76848,0.000015825,1565,36
1-1-5,database.BenchmarkPut,1,pkg/database/database_test.go,74931,0.000015892,1576,36
1-1-1,service.BenchmarkHandlerGetBookings,2,pkg/service/service_bookings_test.go,1825,0.00064145,138939,1818
1-1-2,service.BenchmarkHandlerGetBookings,2,pkg/service/service_bookings_test.go,2036,0.000619071,137319,1819
1-1-3,service.BenchmarkHandlerGetBookings,2,pkg/service/service_bookings_test.go,1957,0.000648889,138375,1821
1-1-4,service.BenchmarkHandlerGetBookings,2,pkg/service/service_bookings_test.go,1963,0.000632746,138474,1822
1-1-5,service.BenchmarkHandlerGetBookings,2,pkg/service/service_bookings_test.go,1969,0.000629757,138617,1823
1-1-1,service.BenchmarkHandlerGetBookings,1,pkg/service/service_bookings_test.go,1856,0.000627335,138599,1819
1-1-2,service.BenchmarkHandlerGetBookings,1,pkg/service/service_bookings_test.go,2071,0.00063162,153246,1820
1-1-3,service.BenchmarkHandlerGetBookings,1,pkg/service/service_bookings_test.go,1990,0.000634132,137933,1821
1-1-4,service.BenchmarkHandlerGetBookings,1,pkg/service/service_bookings_test.go,1972,0.000614736,138366,1822
1-1-5,service.BenchmarkHandlerGetBookings,1,pkg/service/service_bookings_test.go,2029,0.000623884,138234,1823
1-1-1,service.BenchmarkRequestFlights,2,pkg/service/service_test.go,967,0.001259738,510970,2682
1-1-2,service.BenchmarkRequestFlights,2,pkg/service/service_test.go,949,0.001264997,516837,2673
1-1-3,service.BenchmarkRequestFlights,2,pkg/service/service_test.go,949,0.001248812,519401,2683
1-1-4,service.BenchmarkRequestFlights,2,pkg/service/service_test.go,946,0.001257926,523707,2695
1-1-5,service.BenchmarkRequestFlights,2,pkg/service/service_test.go,888,0.001281775,547657,2679
1-1-1,service.BenchmarkRequestFlights,1,pkg/service/service_test.go,949,0.001333373,520930,2689
1-1-2,service.BenchmarkRequestFlights,1,pkg/service/service_test.go,925,0.00128163,530419,2683
1-1-3,service.BenchmarkRequestFlights,1,pkg/service/service_test.go,933,0.001258306,528576,2691
1-1-4,service.BenchmarkRequestFlights,1,pkg/service/service_test.go,974,0.001243423,509039,2685
1-1-5,service.BenchmarkRequestFlights,1,pkg/service/service_test.go,914,0.001292722,538370,2694
1-1-1,service.BenchmarkHandlerGetFlight,2,pkg/service/service_flights_test.go,431566,0.000002964,1604,17
1-1-2,service.BenchmarkHandlerGetFlight,2,pkg/service/service_flights_test.go,330808,0.000003141,1796,17
1-1-3,service.BenchmarkHandlerGetFlight,2,pkg/service/service_flights_test.go,365148,0.000003337,1741,17
1-1-4,service.BenchmarkHandlerGetFlight,2,pkg/service/service_flights_test.go,334026,0.00000337,1794,17
1-1-5,service.BenchmarkHandlerGetFlight,2,pkg/service/service_flights_test.go,431672,0.000003555,1660,17
1-1-1,service.BenchmarkHandlerGetFlight,1,pkg/service/service_flights_test.go,475905,0.000002901,1608,17
1-1-2,service.BenchmarkHandlerGetFlight,1,pkg/service/service_flights_test.go,333198,0.000003146,1791,17
1-1-3,service.BenchmarkHandlerGetFlight,1,pkg/service/service_flights_test.go,387519,0.000003331,1709,17
1-1-4,service.BenchmarkHandlerGetFlight,1,pkg/service/service_flights_test.go,336057,0.000003402,1790,17
