1-1-1,service.BenchmarkRequestFlights,1,pkg/service/service_test.go,969,0.001273615,509605,2680
1-1-2,service.BenchmarkRequestFlights,1,pkg/service/service_test.go,991,0.00129696,500420,2679
1-1-3,service.BenchmarkRequestFlights,1,pkg/service/service_test.go,904,0.00130949,540612,2683
1-1-4,service.BenchmarkRequestFlights,1,pkg/service/service_test.go,991,0.001325518,504309,2694
1-1-5,service.BenchmarkRequestFlights,1,pkg/service/service_test.go,860,0.001339943,563568,2684
1-1-1,service.BenchmarkRequestFlights,2,pkg/service/service_test.go,964,0.001255502,514801,2690
1-1-2,service.BenchmarkRequestFlights,2,pkg/service/service_test.go,974,0.001259947,511064,2693
1-1-3,service.BenchmarkRequestFlights,2,pkg/service/service_test.go,943,0.001253945,523827,2690
1-1-4,service.BenchmarkRequestFlights,2,pkg/service/service_test.go,964,0.001264161,515921,2695
1-1-5,service.BenchmarkRequestFlights,2,pkg/service/service_test.go,903,0.001285795,541497,2685
1-1-1,service.BenchmarkHandlerGetFlightSeats,2,pkg/service/service_flights_test.go,1228,0.000957145,190550,2517
1-1-2,service.BenchmarkHandlerGetFlightSeats,2,pkg/service/service_flights_test.go,1320,0.000956952,186179,2519
1-1-3,service.BenchmarkHandlerGetFlightSeats,2,pkg/service/service_flights_test.go,1245,0.000968337,190455,2520
1-1-4,service.BenchmarkHandlerGetFlightSeats,2,pkg/service/service_flights_test.go,1317,0.000927259,187112,2522
1-1-5,service.BenchmarkHandlerGetFlightSeats,2,pkg/service/service_flights_test.go,1305,0.000921035,188080,2523
1-1-1,service.BenchmarkHandlerGetFlightSeats,1,pkg/service/service_flights_test.go,1237,0.00095497,190077,2517
1-1-2,service.BenchmarkHandlerGetFlightSeats,1,pkg/service/service_flights_test.go,1333,0.000952995,185578,2519
1-1-3,service.BenchmarkHandlerGetFlightSeats,1,pkg/service/service_flights_test.go,1246,0.00096214,190409,2520
1-1-4,service.BenchmarkHandlerGetFlightSeats,1,pkg/service/service_flights_test.go,1329,0.000940604,186576,2522
1-1-5,service.BenchmarkHandlerGetFlightSeats,1,pkg/service/service_flights_test.go,1320,0.000933617,187376,2523
1-1-1,service.BenchmarkRequestDestinations,1,pkg/service/service_test.go,186,0.006260974,852293,13783
1-1-2,service.BenchmarkRequestDestinations,1,pkg/service/service_test.go,188,0.006422763,851077,13783
1-1-3,service.BenchmarkRequestDestinations,1,pkg/service/service_test.go,174,0.006568018,858318,13801
1-1-4,service.BenchmarkRequestDestinations,1,pkg/service/service_test.go,189,0.006481013,857784,13809
1-1-5,service.BenchmarkRequestDestinations,1,pkg/service/service_test.go,188,0.006308522,859771,13817
1-1-1,service.BenchmarkRequestDestinations,2,pkg/service/service_test.go,188,0.006443938,848069,13771
1-1-2,service.BenchmarkRequestDestinations,2,pkg/service/service_test.go,180,0.006504771,851540,13779
1-1-3,service.BenchmarkRequestDestinations,2,pkg/service/service_test.go,175,0.006538283,854193,13785
1-1-4,service.BenchmarkRequestDestinations,2,pkg/service/service_test.go,194,0.006395785,854505,13800
1-1-5,service.BenchmarkRequestDestinations,2,pkg/service/service_test.go,193,0.006253371,856944,13809
1-1-1,service.BenchmarkRequestCreateBooking,1,pkg/service/service_test.go,24628,0.00005148,7042,140
1-1-2,service.BenchmarkRequestCreateBooking,1,pkg/service/service_test.go,23523,0.000050432,7094,141
1-1-3,service.BenchmarkRequestCreateBooking,1,pkg/service/service_test.go,24717,0.000048431,7094,141
1-1-4,service.BenchmarkRequestCreateBooking,1,pkg/service/service_test.go,24673,0.00004944,7125,141
1-1-5,service.BenchmarkRequestCreateBooking,1,pkg/service/service_test.go,24476,0.00004899,7156,141
1-1-1,service.BenchmarkRequestCreateBooking,2,pkg/service/service_test.go,25203,0.000051098,7030,140
1-1-2,service.BenchmarkRequestCreateBooking,2,pkg/service/service_test.go,23557,0.000049359,7093,141
1-1-3,service.BenchmarkRequestCreateBooking,2,pkg/service/service_test.go,23862,0.000049685,7115,141
1-1-4,service.BenchmarkRequestCreateBooking,2,pkg/service/service_test.go,24403,0.000048255,7129,141
1-1-5,service.BenchmarkRequestCreateBooking,2,pkg/service/service_test.go,24807,0.000048147,7147,141
1-2-1,service.BenchmarkRequestFlights,2,pkg/service/service_test.go,925,0.001320735,532107,2690
1-2-2,service.BenchmarkRequestFlights,2,pkg/service/service_test.go,967,0.001256988,510471,2679
1-2-3,service.BenchmarkRequestFlights,2,pkg/service/service_test.go,926,0.001260903,529959,2683
1-2-4,service.BenchmarkRequestFlights,2,pkg/service/service_test.go,946,0.001283085,522020,2688
1-2-5,service.BenchmarkRequestFlights,2,pkg/service/service_test.go,920,0.001256537,535411,2693
1-2-1,service.BenchmarkRequestFlights,1,pkg/service/service_test.go,982,0.001255025,507500,2693
1-2-2,service.BenchmarkRequestFlights,1,pkg/service/service_test.go,921,0.001286042,535051,2694
1-2-3,service.BenchmarkRequestFlights,1,pkg/service/service_test.go,908,0.001277928,539615,2687
1-2-4,service.BenchmarkRequestFlights,1,pkg/service/service_test.go,970,0.001263721,512672,2693
1-2-5,service.BenchmarkRequestFlights,1,pkg/service/service_test.go,916,0.0012653,533575,2679
