1-1-1,database.BenchmarkValues,1,pkg/database/database_test.go,241,0.004695132,496089,9533
1-1-2,database.BenchmarkValues,1,pkg/database/database_test.go,259,0.004775131,498155,9541
1-1-3,database.BenchmarkValues,1,pkg/database/database_test.go,259,0.004641123,499747,9547
1-1-4,database.BenchmarkValues,1,pkg/database/database_test.go,259,0.004660668,501936,9556
1-1-5,database.BenchmarkValues,1,pkg/database/database_test.go,258,0.00469026,504024,9564
1-1-1,database.BenchmarkValues,2,pkg/database/database_test.go,240,0.004733499,496115,9533
1-1-2,database.BenchmarkValues,2,pkg/database/database_test.go,256,0.004784568,498215,9541
1-1-3,database.BenchmarkValues,2,pkg/database/database_test.go,256,0.004719835,500111,9549
1-1-4,database.BenchmarkValues,2,pkg/database/database_test.go,262,0.004674039,502242,9557
1-1-5,database.BenchmarkValues,2,pkg/database/database_test.go,258,0.004704748,503876,9564
1-1-1,service.BenchmarkHandlerGetFlight,1,pkg/service/service_flights_test.go,395996,0.000002951,1694,17
1-1-2,service.BenchmarkHandlerGetFlight,1,pkg/service/service_flights_test.go,327619,0.000003231,1802,17
1-1-3,service.BenchmarkHandlerGetFlight,1,pkg/service/service_flights_test.go,352430,0.000003458,1761,17
1-1-4,service.BenchmarkHandlerGetFlight,1,pkg/service/service_flights_test.go,334680,0.000003449,1793,17
1-1-5,service.BenchmarkHandlerGetFlight,1,pkg/service/service_flights_test.go,432362,0.000003507,1659,17
1-1-1,service.BenchmarkHandlerGetFlight,2,pkg/service/service_flights_test.go,433362,0.000002925,1650,17
1-1-2,service.BenchmarkHandlerGetFlight,2,pkg/service/service_flights_test.go,349215,0.000003042,1763,17
1-1-3,service.BenchmarkHandlerGetFlight,2,pkg/service/service_flights_test.go,373107,0.000003251,1729,17
1-1-4,service.BenchmarkHandlerGetFlight,2,pkg/service/service_flights_test.go,334231,0.000003379,1794,17
1-1-5,service.BenchmarkHandlerGetFlight,2,pkg/service/service_flights_test.go,348678,0.000003338,1770,17
1-1-1,database.BenchmarkGetGenerics,2,pkg/database/database_test.go,210200,0.000005392,1059,21
1-1-2,database.BenchmarkGetGenerics,2,pkg/database/database_test.go,215707,0.000005437,1061,21
1-1-3,database.BenchmarkGetGenerics,2,pkg/database/database_test.go,228314,0.000005377,1064,21
1-1-4,database.BenchmarkGetGenerics,2,pkg/database/database_test.go,243669,0.000005352,1067,21
1-1-5,database.BenchmarkGetGenerics,2,pkg/database/database_test.go,239059,0.00000504,1070,21
1-1-1,database.BenchmarkGetGenerics,1,pkg/database/database_test.go,210722,0.000005362,1059,21
1-1-2,database.BenchmarkGetGenerics,1,pkg/database/database_test.go,229456,0.000005358,1061,21
1-1-3,database.BenchmarkGetGenerics,1,pkg/database/database_test.go,239952,0.000005323,1064,21
1-1-4,database.BenchmarkGetGenerics,1,pkg/database/database_test.go,240525,0.000005277,1067,21
1-1-5,database.BenchmarkGetGenerics,1,pkg/database/database_test.go,238778,0.000005162,1070,21
1-1-1,service.BenchmarkRequestDestinations,1,pkg/service/service_test.go,193,0.006103746,847927,13773
1-1-2,service.BenchmarkRequestDestinations,1,pkg/service/service_test.go,193,0.00627651,848645,13777
1-1-3,service.BenchmarkRequestDestinations,1,pkg/service/service_test.go,176,0.0063591,856051,13793
1-1-4,service.BenchmarkRequestDestinations,1,pkg/service/service_test.go,192,0.006184256,857982,13812
1-1-5,service.BenchmarkRequestDestinations,1,pkg/service/service_test.go,196,0.006230873,857190,13811
1-1-1,service.BenchmarkRequestDestinations,2,pkg/service/service_test.go,198,0.006108748,847307,13774
1-1-2,service.BenchmarkRequestDestinations,2,pkg/service/service_test.go,190,0.00623927,852786,13791
1-1-3,service.BenchmarkRequestDestinations,2,pkg/service/service_test.go,180,0.006388441,857070,13800
1-1-4,service.BenchmarkRequestDestinations,2,pkg/service/service_test.go,193,0.006264661,857347,13811
1-1-5,service.BenchmarkRequestDestinations,2,pkg/service/service_test.go,194,0.006241058,858112,13814
1-1-1,database.BenchmarkGet,2,pkg/database/database_test.go,222278,0.000005383,1050,20
1-1-2,database.BenchmarkGet,2,pkg/database/database_test.go,255682,0.000005302,1053,20
1-1-3,database.BenchmarkGet,2,pkg/database/database_test.go,222483,0.00000505,1055,20
1-1-4,database.BenchmarkGet,2,pkg/database/database_test.go,243385,0.000005174,1058,20
1-1-5,database.BenchmarkGet,2,pkg/database/database_test.go,239816,0.000004979,1061,20
1-1-1,database.BenchmarkGet,1,pkg/database/database_test.go,199372,0.00000534,1049,20
1-1-2,database.BenchmarkGet,1,pkg/database/database_test.go,250100,0.000005411,1053,20
1-1-3,database.BenchmarkGet,1,pkg/database/database_test.go,243699,0.000005143,1055,20
1-1-4,database.BenchmarkGet,1,pkg/database/database_test.go,244452,0.000005231,1058,20
1-1-5,database.BenchmarkGet,1,pkg/database/database_test.go,244648,0.000004953,1061,20
1-1-1,service.BenchmarkHandlerCreateBooking,2,pkg/service/service_bookings_test.go,28911,0.000042944,6078,124
1-1-2,service.BenchmarkHandlerCreateBooking,2,pkg/service/service_bookings_test.go,27026,0.000043234,6133,125
1-1-3,service.BenchmarkHandlerCreateBooking,2,pkg/service/service_bookings_test.go,29208,0.000042959,6122,125
1-1-4,service.BenchmarkHandlerCreateBooking,2,pkg/service/service_bookings_test.go,29128,0.000041899,6146,125
1-1-5,service.BenchmarkHandlerCreateBooking,2,pkg/service/service_bookings_test.go,28506,0.000041815,6179,125
1-1-1,service.BenchmarkHandlerCreateBooking,1,pkg/service/service_bookings_test.go,29185,0.0000424,6074,124
1-1-2,service.BenchmarkHandlerCreateBooking,1,pkg/service/service_bookings_test.go,27685,0.000043161,6121,125
1-1-3,service.BenchmarkHandlerCreateBooking,1,pkg/service/service_bookings_test.go,29221,0.000043037,6122,125
1-1-4,service.BenchmarkHandlerCreateBooking,1,pkg/service/service_bookings_test.go,28430,0.000042183,6157,125
1-1-5,service.BenchmarkHandlerCreateBooking,1,pkg/service/service_bookings_test.go,28582,0.000042363,6179,125
1-1-1,service.BenchmarkRequestFlight,2,pkg/service/service_test.go,213746,0.000006105,2514,32
1-1-2,service.BenchmarkRequestFlight,2,pkg/service/service_test.go,203085,0.000006359,2590,32
1-1-3,service.BenchmarkRequestFlight,2,pkg/service/service_test.go,213290,0.000006302,2570,32
1-1-4,service.BenchmarkRequestFlight,2,pkg/service/service_test.go,207872,0.000006255,2586,32
1-1-5,service.BenchmarkRequestFlight,2,pkg/service/service_test.go,215036,0.000006174,2525,32
1-1-1,service.BenchmarkRequestFlight,1,pkg/service/service_test.go,184604,0.000006251,2636,32
1-1-2,service.BenchmarkRequestFlight,1,pkg/service/service_test.go,215353,0.000006174,2562,32
1-1-3,service.BenchmarkRequestFlight,1,pkg/service/service_test.go,226304,0.000006326,2495,32
1-1-4,service.BenchmarkRequestFlight,1,pkg/service/service_test.go,215148,0.000006155,2569,32
1-1-5,service.BenchmarkRequestFlight,1,pkg/service/service_test.go,222690,0.000006264,2557,32
1-1-1,service.BenchmarkRequestFlightsQuery,2,pkg/service/service_test.go,204,0.005778188,590488,13713
1-1-2,service.BenchmarkRequestFlightsQuery,2,pkg/service/service_test.go,210,0.005763627,594485,13729
1-1-3,service.BenchmarkRequestFlightsQuery,2,pkg/service/service_test.go,199,0.005957772,594879,13731
1-1-4,service.BenchmarkRequestFlightsQuery,2,pkg/service/service_test.go,202,0.005866239,600598,13753
1-1-5,service.BenchmarkRequestFlightsQuery,2,pkg/service/service_test.go,201,0.005808886,600970,13754
1-1-1,service.BenchmarkRequestFlightsQuery,1,pkg/service/service_test.go,210,0.005746244,593047,13723
1-1-2,service.BenchmarkRequestFlightsQuery,1,pkg/service/service_test.go,206,0.005787981,591956,13719
1-1-3,service.BenchmarkRequestFlightsQuery,1,pkg/service/service_test.go,200,0.005895507,596583,13737
1-1-4,service.BenchmarkRequestFlightsQuery,1,pkg/service/service_test.go,208,0.005842426,598402,13744
1-1-5,service.BenchmarkRequestFlightsQuery,1,pkg/service/service_test.go,207,0.005793775,603327,13763
1-1-1,service.BenchmarkHandlerGetFlightSeats,1,pkg/service/service_flights_test.go,1254,0.000938869,189123,2517
1-1-2,service.BenchmarkHandlerGetFlightSeats,1,pkg/service/service_flights_test.go,1327,0.000951289,185846,2519
