1-1-1,service.BenchmarkRequestCreateBooking,2,pkg/service/service_test.go,451,0.002684458,8668,149
1-1-2,service.BenchmarkRequestCreateBooking,2,pkg/service/service_test.go,452,0.002661995,9788,153
1-1-3,service.BenchmarkRequestCreateBooking,2,pkg/service/service_test.go,440,0.002669226,10935,158
1-1-4,service.BenchmarkRequestCreateBooking,2,pkg/service/service_test.go,439,0.002731799,12204,163
1-1-5,service.BenchmarkRequestCreateBooking,2,pkg/service/service_test.go,445,0.002710039,13318,167
1-1-1,service.BenchmarkRequestCreateBooking,1,pkg/service/service_test.go,26004,0.000048279,7014,140
1-1-2,service.BenchmarkRequestCreateBooking,1,pkg/service/service_test.go,23922,0.000048,7083,141
1-1-3,service.BenchmarkRequestCreateBooking,1,pkg/service/service_test.go,26005,0.00004637,7066,141
1-1-4,service.BenchmarkRequestCreateBooking,1,pkg/service/service_test.go,26421,0.000046954,7086,141
1-1-5,service.BenchmarkRequestCreateBooking,1,pkg/service/service_test.go,26052,0.000047408,7121,141
1-1-1,service.BenchmarkRequestFlights,2,pkg/service/service_test.go,313,0.003918156,740287,2693
1-1-2,service.BenchmarkRequestFlights,2,pkg/service/service_test.go,312,0.003953485,744404,2701
1-1-3,service.BenchmarkRequestFlights,2,pkg/service/service_test.go,307,0.003995512,756328,2707
1-1-4,service.BenchmarkRequestFlights,2,pkg/service/service_test.go,308,0.003971332,754847,2709
1-1-5,service.BenchmarkRequestFlights,2,pkg/service/service_test.go,312,0.004003191,749275,2720
1-1-1,service.BenchmarkRequestFlights,1,pkg/service/service_test.go,1003,0.001226324,494969,2676
1-1-2,service.BenchmarkRequestFlights,1,pkg/service/service_test.go,968,0.001211275,509995,2679
1-1-3,service.BenchmarkRequestFlights,1,pkg/service/service_test.go,928,0.00124232,528149,2680
1-1-4,service.BenchmarkRequestFlights,1,pkg/service/service_test.go,1009,0.001211003,497211,2695
1-1-5,service.BenchmarkRequestFlights,1,pkg/service/service_test.go,936,0.001281034,528489,2695
1-1-1,service.BenchmarkRequestDestinations,1,pkg/service/service_test.go,198,0.006104921,848605,13779
